USO_AG,Avila.shp,Madrid.shp,Malaga.shp,Murcia.shp,Sevilla.shp
COM,0.47322058173605086,0.7865061490033668,1.864574895375918,1.0378028888176687,1.4652336127291665
ED_SING,7.168614595309893,13.96393447675804,5.110216947500837,7.47605507141621,14.482170296946714
EQUIP,24.10689063078081,27.12639268288718,18.105966462429187,13.777904107726979,21.989881405300064
IND,16.732653463936277,13.703695565447408,18.322856168420994,22.31853906418784,23.338984206860395
OCIO,1.7753914273350622,0.9092221955577472,1.0046837913675422,0.5413815146093212,1.3533323598336575
OFI,0.2472918301033127,3.086184110383224,1.3465774316968346,0.3463563191041823,1.2021966744760515
RES_PLU,19.54842686183713,30.89636255156924,21.181679680643995,16.53097129369395,23.916090281212256
RES_UNI,29.947510608961466,9.527702268393812,33.06344462256469,37.97098974044385,12.252111162641688
