,variable,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI,SIN_EDIF
31,Jaen_class.shp,0.7688509571089758,5.593813554947599,14.369052479131792,14.759667368249238,0.3393351859956646,0.3432829149203635,13.464408603185005,15.028548929080596,35.33304000738077
32,Jerez_de_la_Frontera_class.shp,0.6878172070540393,10.13919995052224,8.911838490110211,16.869935927247877,0.5967115699829855,0.3939601685840333,8.690956769776758,26.65627975591901,27.05330016080285
33,Las_Palmas_Gran_Canaria_class.shp,1.3921374240603048,4.040704584481177,10.426952809226556,7.142159257530217,0.3449802436148774,0.5792318027882778,18.033225225247087,17.665816594304353,40.37479205874716
34,Leganes.shp,0.3166604014682941,11.373995366789377,9.641162906911145,14.803152783783318,0.2881420695950819,0.2735575903567872,8.673626649146767,3.7441906184978753,50.88551161345136
35,Leon_class.shp,1.536103836810647,2.3272738700841056,16.915373509413712,19.948320302776796,0.4304525010389257,0.8385253986698739,18.35202721397218,8.800594440124296,30.851328927109478
36,Lleida_class.shp,0.3930203209107683,5.096789607678187,11.709313533952535,23.17027079809792,0.1915832989665014,0.4086002780663662,15.226289639069304,9.82564189763158,33.97849062562683
37,Logronio_class.shp,0.896323082879414,9.454684056982536,12.137997970882914,27.366314621145555,0.1957430159832411,0.1388280586835682,24.914280706997157,3.5993311282804656,21.296497358165134
38,Lugo_class.shp,1.2371009747479196,5.381047847452613,9.198398228146427,12.08702320700427,0.4249019096242605,0.4075496555432231,19.46369301348918,9.847467182248687,41.952817981743415
39,Madrid_class.shp,0.5301282555322999,5.122786748227702,13.891231163214094,5.699978306175432,0.6352331430542674,2.141166835001394,33.11847730250916,9.289530358969444,29.571467887316217
40,Malaga_class.shp,4.366035780664235,0.1192847336807439,17.19439897988545,6.419821838980811,0.8159370385613657,4.041965364802145,14.19281386551529,26.800570775066117,26.049171622843843
41,Marbella_class.shp,0.370369844469344,0.5861503185359923,11.65021907963251,3.061722657322313,1.585354835809421,0.1160395176955191,12.478924751988089,29.68149688010822,40.46972211443859
42,Mataro_clas.shp,0.739202698958174,2.861053838347462,12.305588761254429,13.64021349589424,4.3473895524577095,0.3327119506925938,18.935041679796665,18.06463376249548,28.774164260103248
43,Melilla_class.shp,0.701533709327426,19.482011516531266,9.877196292218947,9.688141594250151,0.375263608744781,0.1540540303226625,12.966970731367706,15.74527298969669,31.009555527540368
44,Mostoles_class.shp,0.4971615756804176,6.841903243901726,17.916723782022423,19.925773420563257,0.3663226019130933,0.7923091277420984,15.214411734086053,12.795375393371655,25.65001912071927
45,Murcia_class.shp,0.4963155278162696,2.228139813633987,4.969976702414472,8.510922179543357,0.2088125412856854,0.3229706553025572,9.340993978185391,18.676793199385717,55.24507540243256
46,Ourense_class.shp,0.1433487022520871,1.35272806155619,5.467567891154599,7.178337186567978,0.0980038548988383,0.1711386118168346,9.447169315328342,31.162261826652287,44.97944454977284
47,Oviedo_class.shp,0.3200613837370529,1.1331795724390328,14.454606952378896,13.109813069371263,0.2643592045992116,0.3249334536323569,23.861749615110316,9.657266924691772,36.8740298240401
48,Palencia_class.shp,0.8297160965310472,3.119009650676401,15.349079499455954,28.21837335778137,0.1586027051047768,0.1629218320903065,14.011419826359557,13.997198495887025,24.153678536113564
49,Palma_class.shp,0.5617933003142634,3.780208868158111,9.695865975790609,8.284305201862663,1.83353428955474,0.4939279002944478,16.192337360507697,19.71719181143237,39.440835292085104
50,Parla_clas.shp,1.229582923472202,2.8047019975180483,10.045347176983666,16.987268849671874,0.1990954385845674,1.0487513406767712,12.792160056817616,7.571800445559456,47.3212917707158
51,Pontevedra_class.shp,0.4004131059738252,0.8754745475565645,8.240478319845554,13.96937817947752,0.6338538711625081,0.2517810758746545,11.89354957709655,22.51374439468239,41.221326928330434
52,Sabadell.shp,0.9311141629825896,1.6825268608171449,13.304533934220249,15.76377589928608,0.7271381242313792,0.4004643226332091,18.02474496840889,16.047760896887453,33.11794083053301
53,Salamanca_class.shp,0.5090526527934527,4.694097931237585,19.564523052750676,17.454534278829485,0.7457830940378812,0.2816903101404958,18.923430715127417,4.708274855872611,33.1186131092104
54,San_Cristobal_de_la_Laguna_class.shp,0.6090294641731173,2.571778490705752,7.658526568399217,10.231334281160672,0.3513266929759517,0.1599968083156992,12.370520573767136,31.840560734557577,34.20692638594488
55,Santa_Coloma.shp,2.1636801639046697,1.932516317590288,22.681834724665105,7.336594046837011,0.2789540395949731,0.2467463233922162,38.26801474426173,15.76418167625796,11.32747796349605
56,Santa_Cruz_Tenerife_class.shp,0.4172245349947197,1.676589422281984,8.191863271923543,10.76996053727818,0.2331734939172445,0.3412085455203399,18.20747082445452,16.584969734049444,43.57753963558004
57,Santander_class.shp,0.5258957680972091,4.70251849961743,12.954680987370686,12.101984696678649,0.5749355699011687,0.475891066573788,21.5479797103704,15.238070372797004,31.878043328593662
58,Segovia_class.shp,0.4261642271592516,11.402909015745784,10.52466287219487,15.612535278800571,1.4981897282215155,0.1132645628998945,17.313785932812753,10.873882540203224,32.234605841962136
59,Sevilla_class.shp,1.421020054803578,8.477872682505861,13.699583338862098,8.556049434414444,1.272294248844589,1.5401327091670292,27.25756772535865,18.103847007135137,19.671632798908607
60,Soria_class.shp,0.5764190911545393,1.7816549325681323,9.195771449467902,21.39024802336869,0.3803521242232263,0.5343163758752715,13.294225819309496,9.227326605250845,43.61968557878189
61,Tarragona_class.shp,0.3833900987612492,6.726364488402287,8.589171002191334,12.917286712902945,0.6418095988249812,1.3602321806734243,8.684604722282689,15.922272090150663,44.77486910581042
62,Terrasa_clas.shp,1.4082866586776632,2.9493239076068574,6.471150519668798,17.820344466821812,0.3018375869366073,0.2898858222546145,15.559825442661316,20.819872190117216,34.3794734052551
63,Teruel_class.shp,0.3564339533258585,1.9406503245692583,8.184502070357075,23.07602098856759,0.6117961591365345,0.0695437167631812,8.195650776361804,15.786789542877802,41.778612468040905
64,Toledo_class.shp,0.1912895017726013,10.147517597376073,10.42009627710485,9.377424158988434,1.0350637516764758,0.3928584196443514,5.405087140370793,23.896807906662467,39.13385524640395
65,Torrejon_clas.shp,0.2504793257558296,60.143145272378426,4.08604331162859,9.798954619885691,0.1958294762127968,0.1879240678544731,6.341983159004353,2.4726085760414547,16.52303219123837
66,Valencia_class.shp,1.5806051435662405,3.301948433141232,13.827181359524,10.08703537735278,0.5928661546911711,0.5554299181059539,30.61758119380852,5.876533270026327,33.56081914978379
67,Valladolid_class.shp,0.4047415614025385,4.732782985140397,14.76653749289171,25.967144836660665,0.5830889373270571,0.3354367739956482,14.565101027084031,11.628702387797532,27.016463997700424
68,Vigo_class.shp,0.2761474346659204,2.100288528008082,9.747733224541316,13.287335328400404,0.3590528302685034,0.2601977460984233,7.613302591781099,30.74277984881881,35.613162467417446
69,Zamora_class.shp,0.7500988375697947,2.9703844089731137,16.308513609520464,18.74526271355432,0.2852956010841484,0.1339403388454432,14.450202541531572,13.501301606785905,32.85500034213521
70,Zaragoza_class.shp,0.4775949717545628,4.5046861559788685,8.802102127578769,24.930493788981845,0.1919526830185357,0.1720987536253076,14.7595463133371,9.01555696212575,37.14596824359927
71,doshermanas_class.shp,0.6049269239781272,3.224789855387423,10.522283614372048,15.723129561972293,0.1676441480811832,0.1254058860470941,3.984063294406133,24.968864426753527,40.67889228900218
